x y
-860000 -2.424
-858000 -1.2625
-856000 -1.111
-854000 -1.313
-852000 -2.1715
-850000 -2.2725
-848000 -1.515
-846000 -2.1715
-844000 -1.919
-842000 -2.3735
-840000 -3.0805
-838000 -4.141
-836000 -3.9895
-834000 -3.131
-832000 -3.7875
-830000 -4.3935
-828000 -4.242
-826000 -3.7875
-824000 -4.5955
-822000 -3.636
-820000 -3.535
-818000 -3.838
-816000 -3.535
-814000 -4.444
-812000 -4.646
-810000 -5.959
-808000 -5.6055
-806000 -6.5145
-804000 -6.7165
-802000 -6.8175
-800000 -7.7265
-798000 -7.474
-796000 -7.474
-794000 -7.4235
-792000 -7.777
-790000 -5.4035
-788000 -4.848
-786000 -2.525
-784000 -2.424
-782000 -1.7675
-780000 -1.717
-778000 -1.414
-776000 -1.818
-774000 -2.222
-772000 -2.828
-770000 -3.3835
-768000 -3.9895
-766000 -4.3935
-764000 -4.5955
-762000 -5.454
-760000 -4.5955
-758000 -5.7065
-756000 -5.353
-754000 -7.0195
-752000 -6.8175
-750000 -6.464
-748000 -7.07
-746000 -7.0195
-744000 -7.4235
-742000 -6.464
-740000 -4.8985
-738000 -4.5955
-736000 -5.1005
-734000 -4.9995
-732000 -4.7975
-730000 -4.141
-728000 -4.848
-726000 -4.848
-724000 -5.656
-722000 -6.262
-720000 -7.3225
-718000 -7.373
-716000 -7.8275
-714000 -7.1205
-712000 -5.5045
-710000 -4.343
-708000 -3.939
-706000 -4.1915
-704000 -3.6865
-702000 -3.232
-700000 -2.828
-698000 -2.2725
-696000 -1.8685
-694000 -1.515
-692000 -2.222
-690000 -2.5755
-688000 -2.525
-686000 -3.7875
-684000 -4.6965
-682000 -4.1915
-680000 -4.7975
-678000 -4.747
-676000 -5.353
-674000 -6.06
-672000 -6.363
-670000 -6.666
-668000 -6.161
-666000 -7.3225
-664000 -6.565
-662000 -6.969
-660000 -8.08
-658000 -7.272
-656000 -6.969
-654000 -6.9185
-652000 -7.9285
-650000 -8.0295
-648000 -7.6255
-646000 -7.8275
-644000 -7.676
-642000 -7.474
-640000 -7.8275
-638000 -9.1405
-636000 -8.08
-634000 -9.09
-632000 -8.7365
-630000 -9.3425
-628000 -9.494
-626000 -9.1405
-624000 -8.585
-622000 -7.2215
-620000 -5.6055
-618000 -4.4945
-616000 -3.0805
-614000 -2.323
-612000 -1.6665
-610000 -1.616
-608000 -1.4645
-606000 -3.03
-604000 -3.03
-602000 -2.8785
-600000 -3.8885
-598000 -4.3935
-597000 -4.141
-596000 -3.9895
-595000 -3.03
-594000 -3.4845
-593000 -3.434
-592000 -3.535
-591000 -3.9895
-590000 -4.141
-589000 -4.3935
-588000 -4.4945
-587000 -4.3935
-586000 -4.9995
-585000 -4.5955
-584000 -4.949
-583000 -5.7065
-582000 -5.6055
-581000 -5.5045
-580000 -4.6965
-579000 -4.04
-578000 -2.4745
-577000 -1.8685
-576000 -1.515
-575000 -1.414
-574000 -1.313
-573000 -0.9595
-572000 -2.6765
-571000 -2.2725
-570000 -1.9695
-569000 -3.4845
-568000 -3.5855
-567000 -3.8885
-566000 -4.04
-565000 -3.737
-564000 -3.333
-563000 -3.838
-562000 -4.0905
-561000 -4.8985
-560000 -4.747
-559000 -5.1005
-558000 -4.747
-557000 -4.8985
-556000 -5.3025
-555000 -5.8075
-554000 -6.0095
-553000 -5.3025
-552000 -5.5045
-551000 -6.363
-550000 -6.666
-549000 -6.3125
-548000 -6.565
-547000 -6.7165
-546000 -6.8175
-545000 -6.7165
-544000 -6.6155
-543000 -6.2115
-542000 -6.363
-541000 -6.3125
-540000 -6.3125
-539000 -6.565
-538000 -6.7165
-537000 -6.464
-536000 -6.767
-535000 -6.2115
-534000 -6.8175
-533000 -5.5045
-532000 -5.4035
-531000 -4.5955
-530000 -4.0905
-529000 -3.636
-528000 -3.8885
-527000 -3.9895
-526000 -3.636
-525000 -3.838
-524000 -3.8885
-523000 -3.636
-522000 -3.1815
-521000 -3.6865
-520000 -3.434
-519000 -3.5855
-518000 -3.7875
-517000 -3.838
-516000 -4.3935
-515000 -3.838
-514000 -4.0905
-513000 -4.545
-512000 -4.545
-511000 -5.3025
-510000 -5.151
-509000 -4.343
-508000 -4.747
-507000 -4.343
-506000 -4.848
-505000 -3.6865
-504000 -4.0905
-503000 -3.333
-502000 -3.5855
-501000 -3.0805
-500000 -2.7775
-499000 -2.929
-498000 -3.232
-497000 -2.7775
-496000 -3.131
-495000 -2.424
-494000 -3.1815
-493000 -3.1815
-492000 -3.1815
-491000 -2.626
-490000 -2.1715
-489000 -1.3635
-488000 -1.717
-487000 -2.02
-486000 -2.3735
-485000 -2.626
-484000 -2.828
-483000 -3.0805
-482000 -2.9795
-481000 -3.8885
-480000 -4.0905
-479000 -4.8985
-478000 -4.646
-477000 -4.646
-476000 -5.151
-475000 -5.4035
-474000 -5.555
-473000 -5.8075
-472000 -6.0095
-471000 -5.858
-470000 -5.656
-469000 -5.3025
-468000 -5.7065
-467000 -6.6155
-466000 -5.959
-465000 -6.262
-464000 -6.363
-463000 -6.9185
-462000 -6.262
-461000 -7.1205
-460000 -7.1205
-459000 -7.0195
-458000 -6.868
-457000 -7.2215
-456000 -6.8175
-455000 -7.2215
-454000 -7.171
-453000 -6.1105
-452000 -7.07
-451000 -6.868
-450000 -7.7265
-449000 -6.969
-448000 -7.8275
-447000 -7.7265
-446000 -7.9285
-445000 -6.6155
-444000 -8.181
-443000 -8.6355
-442000 -8.181
-441000 -8.6355
-440000 -8.888
-439000 -8.8375
-438000 -7.878
-437000 -8.4335
-436000 -8.0295
-435000 -8.585
-434000 -9.4435
-433000 -9.191
-432000 -9.494
-431000 -9.494
-430000 -9.3425
-429000 -9.3425
-428000 -8.989
-427000 -8.6355
-426000 -7.676
-425000 -5.555
-424000 -6.565
-423000 -5.555
-422000 -3.636
-421000 -4.141
-420000 -3.737
-419000 -3.2825
-418000 -2.8785
-417000 -3.0805
-416000 -2.7775
-415000 -1.8685
-414000 -1.5655
-413000 -1.0605
-412000 -1.0605
-411000 -0.909
-410000 -0.5555
-409000 -0.4545
-408000 0.2525
-407000 -0.101
-406000 0.1515
-405000 -0.0505
-404000 0.0505
-403000 0.4545
-402000 0
-401000 0.2525
-400000 0.1515
-399000 0
-398000 -0.606
-397000 -1.414
-396000 -1.717
-395000 -1.3635
-394000 -2.626
-393000 -2.828
-392000 -3.636
-391000 -3.333
-390000 -3.8885
-389000 -4.04
-388000 -3.838
-387000 -3.4845
-386000 -3.636
-385000 -3.9895
-384000 -4.141
-383000 -4.747
-382000 -4.444
-381000 -4.646
-380000 -4.2925
-379000 -4.7975
-378000 -4.9995
-377000 -4.8985
-376000 -4.9995
-375000 -5.05
-374000 -5.1005
-373000 -5.05
-372000 -5.757
-371000 -5.5045
-370000 -6.161
-369000 -5.4035
-368000 -5.858
-367000 -5.959
-366000 -6.06
-365000 -5.9085
-364000 -5.656
-363000 -6.363
-362000 -5.858
-361000 -6.7165
-360000 -6.565
-359000 -6.565
-358000 -6.767
-357000 -6.5145
-356000 -6.969
-355000 -6.8175
-354000 -6.363
-353000 -7.0195
-352000 -6.06
-351000 -6.4135
-350000 -6.4135
-349000 -7.272
-348000 -7.4235
-347000 -7.171
-346000 -6.5145
-345000 -6.7165
-344000 -7.474
-343000 -8.0295
-342000 -7.878
-341000 -8.08
-340000 -8.2315
-339000 -8.282
-338000 -7.07
-337000 -6.161
-336000 -4.8985
-335000 -5.2015
-334000 -4.444
-333000 -2.7775
-332000 -1.5655
-331000 -0.909
-330000 -0.9595
-329000 -0.4545
-328000 -0.505
-327000 0.0505
-326000 -0.1515
-325000 -0.101
-324000 -0.1515
-323000 -0.5555
-322000 -0.0505
-321000 -1.3635
-320000 -1.6665
-319000 -1.6665
-318000 -2.323
-317000 -1.919
-316000 -2.828
-315000 -3.4845
-314000 -2.4745
-313000 -2.121
-312000 -2.8785
-311000 -2.4745
-310000 -2.9795
-309000 -2.525
-308000 -3.03
-307000 -3.333
-306000 -3.2825
-305000 -4.04
-304000 -4.2925
-303000 -4.3935
-302000 -4.3935
-301000 -4.04
-300000 -4.343
-299000 -4.343
-298000 -4.141
-297000 -5.2015
-296000 -4.8985
-295000 -5.555
-294000 -5.2015
-293000 -5.6055
-292000 -5.7065
-291000 -5.151
-290000 -5.4035
-289000 -4.5955
-288000 -4.545
-287000 -4.343
-286000 -4.141
-285000 -3.4845
-284000 -3.131
-283000 -3.232
-282000 -3.333
-281000 -3.3835
-280000 -3.939
-279000 -5.1005
-278000 -4.747
-277000 -5.2015
-276000 -5.6055
-275000 -6.262
-274000 -5.555
-273000 -5.959
-272000 -5.959
-271000 -6.262
-270000 -6.262
-269000 -6.565
-268000 -6.6155
-267000 -6.666
-266000 -5.7065
-265000 -6.565
-264000 -6.565
-263000 -6.262
-262000 -6.161
-261000 -6.363
-260000 -6.3125
-259000 -6.666
-258000 -6.363
-257000 -6.666
-256000 -6.6155
-255000 -6.8175
-254000 -6.2115
-253000 -5.9085
-252000 -6.9185
-251000 -6.666
-250000 -7.2215
-249000 -6.969
-248000 -6.565
-247000 -5.858
-246000 -5.959
-245000 -5.6055
-244000 -5.959
-243000 -4.8985
-242000 -4.2925
-241000 -2.929
-240000 -2.424
-239000 -1.717
-238000 -1.212
-237000 -1.212
-236000 -1.5655
-235000 -1.3635
-234000 -2.323
-233000 -2.5755
-232000 -3.232
-231000 -3.8885
-230000 -4.8985
-229000 -5.151
-228000 -5.555
-227000 -4.141
-226000 -4.9995
-225000 -4.9995
-224000 -5.5045
-223000 -5.454
-222000 -6.0095
-221000 -6.262
-220000 -5.959
-219000 -5.2015
-218000 -3.939
-217000 -3.737
-216000 -2.626
-215000 -1.414
-214000 -1.6665
-213000 -1.717
-212000 -1.818
-211000 -2.2725
-210000 -2.0705
-209000 -2.02
-208000 -1.8685
-207000 -2.222
-206000 -2.5755
-205000 -2.929
-204000 -2.8785
-203000 -3.131
-202000 -2.929
-201000 -2.0705
-200000 -2.1715
-199000 -1.6665
-198000 -1.6665
-197000 -1.8685
-196000 -3.131
-195000 -2.727
-194000 -3.131
-193000 -3.5855
-192000 -3.232
-191000 -3.636
-190000 -2.828
-189000 -4.6965
-188000 -5.454
-187000 -6.0095
-186000 -6.363
-185000 -6.06
-184000 -6.4135
-183000 -7.0195
-182000 -6.06
-181000 -5.9085
-180000 -6.464
-179000 -6.363
-178000 -6.0095
-177000 -6.464
-176000 -6.262
-175000 -6.363
-174000 -6.0095
-173000 -5.656
-172000 -5.454
-171000 -5.959
-170000 -6.363
-169000 -6.7165
-168000 -6.565
-167000 -6.565
-166000 -6.464
-165000 -6.1105
-164000 -6.464
-163000 -7.474
-162000 -7.474
-161000 -7.575
-160000 -7.373
-159000 -7.3225
-158000 -7.5245
-157000 -7.373
-156000 -7.5245
-155000 -7.777
-154000 -7.979
-153000 -6.6155
-152000 -7.373
-151000 -7.171
-150000 -7.272
-149000 -7.373
-148000 -7.8275
-147000 -7.8275
-146000 -7.6255
-145000 -8.181
-144000 -7.9285
-143000 -7.777
-142000 -8.181
-141000 -7.979
-140000 -7.8275
-139000 -8.1305
-138000 -8.989
-137000 -8.4335
-136000 -8.5345
-135000 -8.08
-134000 -8.181
-133000 -8.383
-132000 -7.575
-131000 -6.1105
-130000 -5.05
-129000 -3.0805
-128000 -2.3735
-127000 -3.535
-126000 -2.5755
-125000 -0.8585
-124000 0.202
-123000 0.303
-122000 -0.3535
-121000 0.505
-120000 0.101
-119000 -0.303
-118000 -0.3535
-117000 -0.505
-116000 -1.212
-115000 -1.717
-114000 -1.919
-113000 -2.5755
-112000 -3.0805
-111000 -3.6865
-110000 -4.1915
-109000 -4.141
-108000 -4.242
-107000 -4.646
-106000 -4.5955
-105000 -4.242
-104000 -4.04
-103000 -3.2825
-102000 -3.636
-101000 -3.434
-100000 -3.333
-99000 -3.636
-98000 -3.0805
-97000 -2.929
-96000 -3.535
-95000 -3.1815
-94000 -2.7775
-93000 -2.8785
-92000 -3.232
-91000 -3.535
-90000 -3.939
-89000 -4.1915
-88000 -4.343
-87000 -4.444
-86000 -4.5955
-85000 -4.949
-84000 -4.343
-83000 -3.7875
-82000 -3.131
-81000 -3.1815
-80000 -3.03
-79000 -3.131
-78000 -3.535
-77000 -4.2925
-76000 -4.2925
-75000 -4.444
-74000 -4.343
-73000 -3.7875
-72000 -4.1915
-71000 -5.2015
-70000 -5.1005
-69000 -5.151
-68000 -5.656
-67000 -6.4135
-66000 -6.161
-65000 -6.262
-64000 -6.9185
-63000 -6.464
-62000 -5.858
-61000 -6.7165
-60000 -7.07
-59000 -6.6155
-58000 -7.07
-57000 -6.2115
-56000 -6.5145
-55000 -6.2115
-54000 -5.8075
-53000 -5.6055
-52000 -5.959
-51000 -6.262
-50000 -5.6055
-49000 -5.7065
-48000 -5.757
-47000 -6.363
-46000 -6.3125
-45000 -5.959
-44000 -5.858
-43000 -5.7065
-42000 -6.464
-41000 -6.363
-40000 -6.565
-39000 -6.6155
-38000 -6.8175
-37000 -6.8175
-36000 -6.1105
-35000 -6.363
-34000 -6.3125
-33000 -6.767
-32000 -7.0195
-31000 -6.969
-30000 -7.07
-29000 -7.171
-28000 -7.171
-27000 -7.7265
-26000 -7.8275
-25000 -7.8275
-24000 -7.4235
-23000 -8.181
-22000 -8.1305
-21000 -8.383
-20000 -8.484
-19000 -8.6355
-18000 -9.0395
-17000 -8.888
-16000 -9.191
-15000 -8.484
-14000 -7.8275
-13000 -6.5145
-12000 -5.454
-11000 -4.343
-10000 -3.636
-9000 -2.02
-8000 -1.616
-7000 -0.909
-6000 -1.111
-5000 -0.8585
-4000 -0.6565
-3000 -0.303
-2000 -0.505
-1000 -0.4545
0 0.101
1000 -0.1515
2000 -0.1515
