x y
-110301 -5.94
-110383 -5.94
-110465 -5.93
-110547 -5.82
-110628 -5.7
-110708 -5.67
-110790 -5.86
-110872 -6.06
-110954 -5.93
-111036 -5.8
-111116 -5.4
-111195 -4.98
-111272 -4.98
-111348 -4.86
-111425 -4.85
-111501 -4.89
-111578 -4.94
-111656 -5.27
-111736 -5.62
-111815 -5.1
-111891 -4.57
-111966 -4.57
-112041 -4.45
-112115 -4.33
-112189 -4.36
-112264 -4.39
-112338 -4.31
-112411 -4.24
-112486 -4.59
-112562 -4.95
-112639 -4.78
-112715 -4.6
-112790 -4.33
-112863 -4.06
-112935 -3.75
-113006 -3.45
-113077 -3.89
-113150 -4.32
-113222 -3.41
-113289 -2.48
-113355 -2.47
-113420 -2.47
-113486 -2.47
-113551 -2.47
-113617 -2.47
-113683 -2.56
-113749 -2.64
-113816 -3.11
-113886 -3.57
-113956 -3.34
-114025 -3.08
-114093 -2.97
-114161 -2.86
-114228 -2.88
-114296 -2.83
-114363 -2.76
-114430 -2.71
-114497 -2.67
-114563 -2.67
-114630 -2.67
-114697 -2.53
-114762 -2.41
-114827 -2.11
-114891 -1.83
-114954 -1.62
-115016 -1.44
-115077 -1.44
-115139 -1.63
-115202 -1.83
-115264 -1.59
-115326 -1.36
-115388 -1.67
-115451 -2
-115514 -1.5
-115575 -0.98
-115635 -1.26
-115697 -1.54
-115759 -1.67
-115822 -1.85
-115886 -1.88
-115949 -1.78
-116012 -1.66
-116074 -1.31
-116135 -0.94
-116194 -0.93
-116254 -0.93
-116314 -1.19
-116376 -1.46
-116438 -1.45
-116499 -1.12
-116559 -0.8
-116618 -0.57
-116676 -0.31
-116735 -1.04
-116796 -1.77
-116859 -1.47
-116921 -1.16
-116981 -1.16
-117042 -0.84
-117101 -0.51
-117160 -0.95
-117221 -1.4
-117283 -1.4
-117345 -1.33
-117406 -1.27
-117467 -1.07
-117528 -1.09
-117589 -1.31
-117650 -1
-117710 -0.68
-117770 -1.07
-117831 -1.47
-117894 -1.47
-117955 -1.16
-118016 -0.86
-118076 -1.08
-118138 -1.29
-118199 -1.09
-118259 -0.87
-118319 -0.86
-118379 -0.86
-118439 -0.63
-118498 -0.41
-118555 -0.14
-118612 0.13
-118669 0.02
-118726 -0.1
-118783 -0.24
-118841 -0.49
-118900 -0.59
-118959 -0.58
-119018 -0.75
-119079 -0.93
-119139 -0.92
-119199 -0.47
-119256 0
-119314 -0.32
-119373 -0.65
-119432 -0.64
-119492 -0.62
-119551 -0.6
-119610 -0.6
-119669 -0.32
-119727 -0.03
-119784 -0.03
-119840 0.28
-119896 0.58
-119951 0.59
-120006 0.11
-120064 -0.37
-120122 -0.01
-120178 0.32
-120234 0.41
-120290 0.5
-120345 0.32
-120402 0.13
-120458 0.13
-120515 0.27
-120571 0.39
-120627 0.18
-120684 -0.05
-120742 -0.39
-120801 -0.75
-120861 -0.3
-120919 -0.09
-120977 -0.32
-121036 -0.41
-121095 -0.51
-121154 -0.24
-121211 0.05
-121268 0.54
-121322 1.02
-121377 0.63
-121432 0.22
-121489 0.27
-121545 0.34
-121602 0.25
-121658 0.16
-121715 0.44
-121770 0.71
-121825 0.72
-121880 0.62
-121936 0.51
-121991 0.4
-122046 1.07
-122100 1.24
-122154 0.59
-122209 0.6
-122265 0.6
-122320 0.5
-122376 0.4
-122432 0.5
-122488 0.58
-122544 0.62
-122599 0.65
-122654 0.62
-122710 0.6
-122765 0.6
-122821 0.65
-122877 0.27
-122935 -0.14
-122993 0.04
-123050 0.24
-123107 0.47
-123162 0.69
-123217 0.95
-123271 1.22
-123325 0.92
-123380 0.61
-123435 0.82
-123490 1.02
-123544 1.07
-123598 1.11
-123653 0.76
-123708 0.43
-123765 0.45
-123821 0.53
-123877 0.61
-123933 0.55
-123989 0.47
-124046 0.38
-124103 0.28
-124160 0.17
-124217 0.53
-124272 1.03
-124327 1
-124381 0.97
-124436 0.93
-124491 0.9
-124545 1.26
-124598 1.61
-124650 1.93
-124700 2.5
-124749 2.74
-124799 2.07
-124851 1.41
-124904 1.73
-124955 2.07
-125006 2.06
-125057 2.05
-125108 2.04
-125159 2.13
-125210 2.22
-125260 2.33
-125310 2.44
-125360 2.44
-125410 2.46
-125460 2.37
-125510 2.29
-125560 2.4
-125610 2.52
-125660 2.37
-125710 2.22
-125760 2.43
-125810 2.58
-125860 2.49
-125910 2.16
-125961 2.06
-126012 2.26
-126062 2.49
-126112 2.72
-126161 2.7
-126210 2.68
-126259 2.5
-126309 2.78
-126357 3.23
-126405 3.16
-126453 3.08
-126501 3.06
-126549 2.71
-126599 2.37
-126650 2.11
-126702 1.87
-126753 2.16
-126804 2.45
-126854 2.2
-126906 1.96
-126958 1.7
-127011 1.44
-127065 1.42
-127119 1.39
-127172 1.83
-127224 2.25
-127274 2.52
-127324 2.78
-127374 2.2
-127428 0.67
-127486 -0.31
-127545 0.56
-127600 1.42
-127653 1.78
-127705 2.16
-127757 1.95
-127809 1.73
-127863 1.6
-127916 1.31
-127971 1.14
-128026 1.47
-128079 1.81
-128131 1.79
-128185 1.24
-128241 0.68
-128297 0.88
-128353 0.84
-128410 0.59
-128467 0.57
-128525 0.53
-128582 0.4
-128641 0.24
-128699 0.14
-128759 -0.13
-128819 -0.31
-128880 -0.43
-128942 -0.54
-129004 -0.56
-129066 -0.58
-129128 -0.79
-129190 -0.42
-129250 0.16
-129311 -0.49
-129374 -1.14
-129439 -1.54
-129506 -1.94
-129574 -1.73
-129641 -1.51
-129707 -1.48
-129773 -1.45
-129840 -1.87
-129908 -2.28
-129978 -2.23
-130048 -2.48
-130120 -2.78
-130192 -2.78
-130264 -2.6
-130335 -2.42
-130406 -2.44
-130477 -2.52
-130548 -2.57
-130619 -2.58
-130691 -2.58
-130763 -2.76
-130836 -3.16
-130911 -3.36
-130987 -3.61
-131065 -3.84
-131142 -3.69
-131219 -3.54
-131296 -3.73
-131374 -3.93
-131452 -3.58
-131528 -3.23
-131603 -3.23
-131679 -3.81
-131759 -4.41
-131841 -4.46
-131923 -4.47
-132005 -4.89
-132091 -5.28
-132178 -5.4
-132266 -5.74
-132356 -5.93
-132447 -6.09
-132538 -5.76
-132628 -5.74
-132719 -6.39
-132815 -6.97
-132912 -6.9
-133009 -6.88
-133107 -7.18
-133207 -7.26
-133308 -7.48
-133408 -7.3
-133507 -6.83
-133604 -6.91
-133702 -7.13
-133802 -7.33
-133903 -7.31
-134003 -7.14
-134103 -7.51
-134206 -7.81
-134309 -7.44
-134411 -7.39
-134512 -7.54
-134614 -7.29
-134715 -7.51
-134819 -7.94
-134923 -7.62
-135026 -7.5
-135130 -7.82
-135235 -7.93
-135341 -7.98
-135446 -7.72
-135549 -7.45
-135651 -7.47
-135754 -7.55
-135858 -7.88
-135966 -8.51
-136078 -8.89
-136193 -9.24
-136308 -8.94
-136420 -8.59
-136532 -8.72
-136644 -8.67
-136756 -8.67
-136868 -8.59
-136978 -8.3
-137087 -8.3
-137197 -8.53
-137308 -8.4
-137418 -8.4
-137530 -8.7
-137643 -8.86
-137756 -8.66
-137868 -8.43
-137979 -8.64
-138093 -8.99
-138207 -8.82
-138319 -8.34
-138430 -8.44
-138542 -8.67
-138655 -8.6
-138766 -8.38
-138876 -8.11
-138986 -8.59
-139100 -8.75
-139212 -8.38
-139323 -8.31
-139434 -8.54
-139547 -8.7
-139661 -8.58
-139773 -8.51
-139885 -8.39
-139997 -8.54
-140108 -8.21
-140218 -8.12
-140329 -8.36
-140440 -8.25
-140551 -8.49
-140665 -8.73
-140779 -8.68
-140893 -8.58
-141006 -8.41
-141117 -8.09
-141227 -8.17
-141338 -8.31
-141450 -8.34
-141562 -8.34
-141675 -8.65
-141790 -8.87
-141905 -8.36
-142016 -7.95
-142126 -8.18
-142237 -8.13
-142346 -7.71
-142453 -7.79
-142562 -7.85
-142671 -7.93
-142782 -8.21
-142894 -8.32
-143006 -8.19
-143116 -7.9
-143226 -8
-143337 -8.13
-143449 -8.31
-143563 -8.62
-143678 -8.49
-143792 -8.34
-143905 -8.45
-144019 -8.31
-144131 -8
-144242 -7.99
-144352 -7.86
-144461 -7.71
-144570 -7.82
-144681 -7.98
-144792 -8.02
-144903 -8
-145014 -7.88
-145124 -7.95
-145236 -8.02
-145347 -8.02
-145459 -8.15
-145572 -8.05
-145684 -7.97
-145796 -8.25
-145910 -8.32
-146025 -8.47
-146141 -8.45
-146253 -7.67
-146362 -7.52
-146471 -7.7
-146581 -7.64
-146691 -7.84
-146802 -7.84
-146913 -7.72
-147022 -7.62
-147132 -7.54
-147241 -7.67
-147351 -7.52
-147460 -7.46
-147569 -7.66
-147679 -7.64
-147789 -7.61
-147899 -7.57
-148008 -7.34
-148116 -7.33
-148224 -7.54
-148333 -7.34
-148440 -6.93
-148545 -6.96
-148653 -7.43
-148762 -7.41
-148868 -6.75
-148972 -6.61
-149076 -6.86
-149181 -6.91
-149287 -6.91
-149393 -7.22
-149502 -7.42
-149611 -7.38
-149721 -7.4
-149832 -7.82
-149945 -7.89
-150058 -7.89
-150171 -7.69
-150283 -7.77
-150398 -8.15
-150513 -8.08
-150628 -7.86
-150740 -7.64
-150852 -7.49
-150963 -7.67
-151076 -7.64
-151188 -7.78
-151301 -7.68
-151412 -7.23
-151523 -7.61
-151637 -8.06
-151753 -8.1
-151868 -7.74
-151981 -7.62
-152094 -7.72
-152207 -7.64
-152322 -8.14
-152438 -7.86
-152551 -7.37
-152664 -7.85
-152783 -9
-152907 -8.8
-153029 -8.53
-153151 -8.84
-153271 -8.06
-153388 -8.08
-153506 -8.21
-153625 -8.4
-153743 -7.89
-153861 -8.37
-153983 -8.87
-154105 -8.28
-154225 -8.5
-154349 -9.08
-154473 -8.54
-154593 -8.17
-154714 -8.52
-154835 -8.49
-154957 -8.55
-155080 -8.58
-155202 -8.5
-155324 -8.59
-155444 -7.84
-155560 -7.69
-155677 -7.91
-155793 -7.67
-155909 -7.75
-156026 -7.93
-156140 -6.97
-156250 -6.93
-156359 -6.63
-156469 -7.13
-156584 -8.05
-156702 -7.62
-156815 -7.07
-156925 -6.62
-157033 -6.72
-157139 -5.89
-157240 -5.27
-157340 -5.63
-157444 -6.58
-157548 -5.36
-157651 -6.27
-157757 -6.37
-157865 -6.54
-157971 -5.94
-158076 -6.25
-158184 -6.76
-158293 -6.67
-158403 -6.78
-158514 -6.79
-158626 -7.4
-158740 -6.85
-158851 -7.07
-158963 -6.79
-159077 -7.48
-159192 -7.34
-159308 -7.52
-159427 -7.97
-159545 -7.41
-159661 -7.38
-159776 -7.03
-159890 -7.25
-160005 -7.18
-160117 -6.6
-160227 -6.6
-160336 -6.22
-160440 -5.46
-160543 -5.59
-160649 -6.6
-160759 -6.42
-160867 -6.14
-160976 -6.52
-161089 -7.25
-161204 -7.03
-161318 -7.05
-161432 -7
-161546 -6.81
-161660 -7.23
-161777 -7.39
-161896 -7.66
-162016 -7.76
-162136 -7.58
-162258 -8.26
-162385 -8.46
-162512 -8.57
-162642 -8.77
-162769 -8.11
-162894 -8.29
-163021 -8.44
-163148 -8.3
-163274 -8.31
-163399 -7.82
-163522 -7.98
-163646 -8.17
-163774 -8.57
-163903 -8.53
-164029 -7.97
-164155 -8.44
-164284 -8.39
-164411 -8.12
-164537 -8.34
-164662 -7.65
-164785 -7.9
-164909 -7.82
-165035 -8.45
-165164 -8.25
-165290 -7.99
-165414 -7.76
-165539 -7.96
-165664 -7.96
-165790 -8.05
-165915 -7.89
-166039 -7.56
-166159 -7.13
-166276 -6.65
-166391 -6.62
-166506 -6.9
-166623 -6.71
-166739 -6.94
-166857 -7.05
-166974 -6.59
-167088 -6.33
-167201 -6.33
-167314 -6.29
-167425 -5.81
-167531 -5.08
-167638 -5.83
-167750 -6.47
-167866 -6.87
-167983 -6.61
-168101 -7.01
-168221 -7.3
-168340 -6.71
-168455 -6.23
-168568 -6.05
-168683 -6.85
-168803 -7.25
-168922 -6.61
-169040 -7.01
-169165 -7.97
-169289 -7
-169405 -6.16
-169519 -6.27
-169638 -7.41
-169760 -6.88
-169880 -7.08
-170004 -7.65
-170132 -8.05
-170262 -8.15
-170393 -8.14
-170522 -7.53
-170647 -7.56
-170774 -7.64
-170900 -7.51
-171027 -7.72
-171153 -7.31
-171275 -6.89
-171397 -7.11
-171519 -6.96
-171642 -7.13
-171761 -6.3
-171875 -5.74
-171988 -5.91
-172105 -6.86
-172226 -6.74
-172344 -6.18
-172459 -6.02
-172573 -5.95
-172688 -6.09
-172804 -6.27
-172920 -5.92
-173034 -6.02
-173150 -6.14
-173266 -6.16
-173386 -6.84
-173509 -7.25
-173630 -6.09
-173746 -6.04
-173866 -7
-173991 -7.22
-174117 -7.23
-174244 -7.56
-174373 -7.33
-174501 -7.5
-174630 -7.58
-174759 -7.54
-174887 -7.19
-175015 -7.49
-175142 -7.08
-175268 -7.06
-175393 -6.88
-175517 -6.92
-175644 -7.4
-175773 -7.44
-175900 -6.94
-176026 -7.07
-176153 -7.25
-176283 -7.64
-176417 -8.19
-176554 -8.15
-176691 -8.28
-176830 -8.35
-176965 -7.5
-177093 -6.77
-177217 -6.65
-177342 -7
-177468 -6.83
-177590 -6.08
-177706 -5.3
-177820 -5.49
-177939 -6.39
-178060 -6.34
-178182 -6.35
-178304 -6.28
-178426 -6.44
-178546 -5.71
-178663 -5.64
-178780 -5.64
-178895 -5.32
-179011 -5.73
-179132 -6.64
-179259 -6.92
-179382 -5.8
-179502 -6.2
-179626 -6.77
-179753 -6.71
-179881 -6.95
-180011 -7.3
-180146 -7.87
-180284 -8
-180421 -7.52
-180556 -7.66
-180694 -8.08
-180830 -7.29
-180965 -7.7
-181102 -7.77
-181243 -8.58
-181386 -8.11
-181525 -7.64
-181664 -8.17
-181807 -8.2
-181948 -8.08
-182088 -7.79
-182229 -8.1
-182367 -7.37
-182501 -7.1
-182641 -8.72
-182787 -8.21
-182928 -7.75
-183069 -8.1
-183212 -8.23
-183354 -7.75
-183494 -7.94
-183640 -8.72
-183788 -8.49
-183931 -7.64
-184071 -7.9
-184213 -7.98
-184356 -7.95
-184499 -8.14
-184642 -7.68
-184784 -8.09
-184927 -7.94
-185067 -7.36
-185204 -7.27
-185343 -7.75
-185486 -8.14
-185630 -7.78
-185770 -7.42
-185907 -7.01
-186042 -7.03
-186181 -7.87
-186324 -7.84
-186467 -7.63
-186609 -7.92
-186752 -7.51
-186892 -7.46
-187030 -7.1
-187165 -6.64
-187297 -6.48
-187431 -7.08
-187568 -7.02
-187702 -6.63
-187832 -6.02
-187961 -6.27
-188092 -6.49
-188222 -6
-188348 -5.61
-188469 -4.84
-188587 -4.79
-188705 -4.72
-188822 -4.51
-188934 -3.6
-189043 -3.68
-189156 -4.63
-189276 -5.18
-189398 -5.35
-189522 -5.51
-189647 -5.55
-189771 -5.36
-189895 -5.46
-190018 -4.97
-190138 -4.83
-190258 -5.02
-190382 -5.51
-190509 -5.85
-190638 -6.01
-190768 -5.97
-190895 -5.35
-191022 -5.84
-191152 -6.21
-191285 -6.28
-191421 -6.78
-191556 -6.25
-191687 -5.68
-191816 -5.89
-191946 -5.88
-192075 -5.63
-192201 -5.19
-192324 -4.8
-192444 -4.53
-192565 -4.96
-192687 -4.79
-192806 -4.23
-192926 -5.07
-193051 -5.22
-193175 -4.9
-193298 -4.81
-193420 -4.92
-193546 -5.48
-193676 -5.88
-193808 -5.95
-193940 -5.78
-194071 -5.73
-194202 -5.59
-194332 -5.72
-194463 -5.72
-194593 -5.45
-194722 -5.37
-194846 -4.49
-194965 -4.04
-195086 -4.86
-195211 -5.17
-195338 -4.97
-195462 -4.79
-195587 -4.87
-195711 -4.83
-195833 -4.3
-195954 -4.48
-196075 -4.07
-196192 -3.85
-196309 -3.8
-196426 -3.81
-196542 -3.68
-196656 -3.2
-196768 -3.29
-196881 -3.08
-196992 -2.96
-197104 -3.37
-197220 -3.84
-197337 -3.62
-197452 -3.4
-197567 -3.63
-197682 -3.17
-197793 -2.8
-197904 -2.95
-198015 -2.68
-198124 -2.78
-198236 -3.07
-198345 -2.23
-198451 -2.02
-198558 -2.42
-198666 -2.48
-198776 -2.82
-198887 -2.84
-198998 -2.78
-199109 -2.59
-199216 -1.9
-199319 -1.49
-199423 -1.96
-199529 -2.11
-199635 -1.99
-199742 -2.26
-199849 -2.08
-199957 -2.34
-200065 -2.02
-200169 -1.53
-200275 -2.4
-200386 -2.59
-200496 -2.51
-200607 -2.54
-200717 -2.35
-200826 -2.29
-200936 -2.49
-201046 -2.38
-201155 -1.98
-201262 -1.9
-201370 -2.34
-201481 -2.56
-201592 -2.43
-201704 -2.73
-201818 -2.92
-201933 -3.03
-202049 -3.1
-202164 -2.71
-202278 -2.84
-202394 -3.25
-202512 -3.17
-202629 -2.94
-202743 -2.56
-202857 -2.78
-202973 -3.17
-203092 -3.55
-203214 -3.69
-203336 -3.68
-203458 -3.63
-203582 -3.95
-203708 -4.25
-203836 -4.35
-203965 -4.45
-204097 -4.95
-204232 -5.05
-204366 -4.67
-204496 -4.39
-204627 -4.62
-204759 -4.65
-204890 -4.27
-205019 -4.37
-205149 -4.29
-205278 -4.31
-205409 -4.49
-205540 -4.37
-205671 -4.47
-205803 -4.51
-205933 -4.11
-206061 -4.02
-206191 -4.35
-206319 -3.7
-206445 -3.81
-206571 -3.68
-206696 -3.59
-206821 -3.6
-206946 -3.55
-207072 -3.7
-207195 -3.06
-207315 -2.88
-207436 -3.17
-207560 -3.55
-207686 -3.73
-207812 -3.48
-207938 -3.58
-208062 -3.07
-208182 -2.51
-208300 -2.64
-208418 -2.67
-208538 -2.91
-208659 -2.79
-208777 -2.33
-208893 -2.14
-209009 -2.21
-209127 -2.64
-209246 -2.67
-209366 -2.56
-209485 -2.53
-209603 -2.28
-209721 -2.61
-209842 -2.8
-209960 -2
-210075 -2.03
-210190 -1.81
-210305 -2.17
-210422 -2.07
-210538 -2.03
-210653 -1.65
-210766 -1.63
-210881 -2.07
-210996 -1.65
-211109 -1.5
-211223 -1.96
-211338 -1.76
-211453 -1.67
-211567 -1.82
-211684 -2.06
-211799 -1.45
-211911 -1.35
-212024 -1.58
-212138 -1.5
-212251 -1.4
-212364 -1.41
-212478 -1.61
-212592 -1.58
-212706 -1.36
-212819 -1.29
-212932 -1.39
-213047 -1.67
-213161 -1.4
-213274 -1.24
-213386 -1.02
-213497 -0.91
-213608 -1.22
-213723 -1.74
-213839 -1.45
-213955 -1.79
-214075 -2.28
-214197 -2.39
-214319 -2.11
-214439 -2.14
-214560 -2.1
-214678 -1.39
-214792 -1.05
-214904 -0.97
-215018 -1.23
-215131 -1.07
-215244 -0.86
-215356 -1.02
-215470 -1.13
-215584 -1.2
-215699 -1.18
-215817 -2.18
-215939 -2.04
-216060 -1.85
-216181 -1.97
-216303 -2.08
-216426 -2.2
-216551 -2.62
-216681 -3.23
-216814 -3.2
-216946 -2.94
-217076 -2.9
-217207 -2.98
-217339 -3.17
-217472 -3.35
-217605 -2.84
-217738 -3.42
-217878 -4.37
-218023 -4.31
-218167 -4.23
-218312 -4.43
-218461 -4.99
-218613 -4.84
-218761 -4.35
-218907 -4.49
-219058 -5.03
-219210 -4.89
-219363 -4.95
-219520 -5.78
-219684 -6.19
-219850 -6.02
-220015 -6.06
-220182 -6.21
-220355 -7.07
-220535 -7.29
-220711 -6.49
-220885 -6.78
-221062 -7.02
-221240 -6.89
-221420 -7.3
-221605 -7.63
-221792 -7.6
-221979 -7.55
-222164 -7.36
-222351 -7.64
-222536 -7.19
-222716 -6.66
-222888 -5.89
-223058 -6.22
-223229 -6.2
-223399 -5.88
-223562 -4.99
-223726 -5.96
-223900 -6.59
-224072 -5.72
-224238 -5.58
-224408 -6.17
-224582 -6.33
-224758 -6.53
-224939 -7.04
-225128 -7.7
-225321 -7.62
-225512 -7.19
-225699 -7.12
-225883 -6.81
-226064 -6.5
-226241 -6.01
-226416 -6.19
-226596 -6.81
-226783 -7.33
-226974 -7.34
-227165 -7.19
-227354 -7.01
-227541 -6.89
-227726 -6.71
-227909 -6.34
-228088 -6.15
-228264 -5.85
-228440 -6.17
-228618 -5.94
-228794 -5.96
-228972 -6.09
-229146 -5.37
-229315 -5.15
-229482 -5.07
-229649 -4.98
-229815 -4.93
-229979 -4.54
-230140 -4.38
-230299 -4.21
-230458 -4.29
-230617 -4.16
-230774 -3.91
-230930 -3.8
-231083 -3.44
-231236 -3.66
-231390 -3.71
-231542 -3.26
-231691 -2.87
-231836 -2.59
-231979 -2.33
-232122 -2.78
-232268 -2.66
-232411 -2.22
-232552 -2.22
-232694 -2.25
-232837 -2.65
-232984 -2.77
-233129 -2.44
-233271 -1.93
-233411 -1.92
-233552 -2.24
-233694 -2.13
-233836 -2.11
-233977 -1.89
-234114 -1.45
-234250 -1.4
-234385 -1.11
-234518 -1.17
-234652 -1.15
-234785 -0.94
-234916 -0.6
-235043 0.1
-235166 0.16
-235288 0.48
-235410 0.36
-235529 1.03
-235643 1.73
-235755 1.74
-235866 1.99
-235975 2.2
-236084 2.09
-236194 1.9
-236306 1.75
-236419 1.66
-236532 1.55
-236647 1.3
-236764 1.12
-236883 0.99
-237003 0.69
-237125 0.56
-237248 0.46
-237375 -0.18
-237506 -0.54
-237642 -1.29
-237784 -1.76
-237931 -2.22
-238080 -2.12
-238231 -2.59
-238387 -3.09
-238548 -3.43
-238711 -3.55
-238877 -3.85
-239048 -4.17
-239224 -4.82
-239406 -5.23
-239596 -5.8
-239792 -6.21
-239991 -6.1
-240187 -5.86
-240382 -5.8
-240576 -5.74
-240770 -5.65
-240959 -5.02
-241144 -4.93
-241330 -5.18
-241519 -5.46
-241714 -5.93
-241916 -6.38
-242124 -6.82
-242337 -6.94
-242551 -7.02
-242767 -7.07
-242983 -6.97
-243196 -6.72
-243407 -6.58
-243618 -6.71
-243834 -7.19
-244053 -7.07
-244269 -6.86
-244485 -6.83
-244700 -6.78
-244917 -7.07
-245135 -6.92
-245351 -6.6
-245566 -6.78
-245785 -7.13
-246007 -7.13
-246229 -7.1
-246453 -7.36
-246680 -7.41
-246907 -7.24
-247128 -6.76
-247345 -6.51
-247560 -6.48
-247772 -6.11
-247984 -6.39
-248199 -6.52
-248413 -6.17
-248618 -5.31
-248818 -5.29
-249021 -5.72
-249231 -6.34
-249448 -6.48
-249666 -6.5
-249883 -6.25
-250102 -6.79
-250329 -7.16
-250553 -6.49
-250769 -6.01
-250986 -6.55
-251213 -7.13
-251442 -6.93
-251670 -6.88
-251896 -6.63
-252121 -6.75
-252345 -6.45
-252560 -5.6
-252767 -5.14
-252972 -5.41
-253183 -5.77
-253399 -6.16
-253620 -6.39
-253844 -6.43
-254068 -6.36
-254294 -6.69
-254525 -6.95
-254759 -6.93
-254994 -7.13
-255234 -7.42
-255479 -7.58
-255726 -7.7
-255975 -7.85
-256224 -7.5
-256471 -7.67
-256723 -8.01
-256978 -7.98
-257235 -8.09
-257492 -8.05
-257750 -7.99
-258009 -8.3
-258272 -8.31
-258536 -8.26
-258801 -8.52
-259069 -8.43
-259336 -8.43
-259602 -8.19
-259865 -8.16
-260131 -8.42
-260399 -8.3
-260665 -8.21
-260933 -8.42
-261201 -8.13
-261466 -8.08
-261732 -8.3
-262004 -8.53
-262273 -7.93
-262533 -7.52
-262792 -7.86
-263055 -7.85
-263321 -8.13
-263595 -8.57
-263865 -7.78
-264123 -7.18
-264380 -7.61
-264643 -7.75
-264905 -7.54
-265167 -7.66
-265431 -7.65
-265692 -7.28
-265946 -6.86
-266194 -6.59
-266435 -5.96
-266677 -6.61
-266926 -6.77
-267178 -6.84
-267429 -6.65
-267678 -6.59
-267926 -6.47
-268169 -5.95
-268409 -6
-268648 -5.8
-268883 -5.44
-269114 -5.3
-269347 -5.65
-269584 -5.74
-269822 -5.65
-270053 -4.8
-270276 -4.6
-270500 -4.9
-270724 -4.65
-270946 -4.43
-271166 -4.35
-271385 -4.33
-271605 -4.33
-271827 -4.55
-272048 -4.1
-272263 -3.84
-272477 -3.8
-272692 -3.95
-272909 -3.95
-273127 -4.13
-273344 -3.73
-273559 -3.71
-273772 -3.53
-273983 -3.38
-274195 -3.48
-274409 -3.62
-274622 -3.35
-274830 -2.88
-275036 -3.01
-275246 -3.33
-275460 -3.61
-275680 -3.95
-275903 -4
-276130 -4.44
-276361 -4.46
-276593 -4.44
-276825 -4.43
-277057 -4.44
-277292 -4.67
-277533 -5.1
-277781 -5.49
-278038 -6.17
-278303 -6.18
-278564 -5.69
-278817 -5.3
-279071 -5.66
-279332 -6.11
-279602 -6.5
-279875 -6.39
-280143 -5.96
-280405 -5.67
-280661 -5.15
-280910 -4.85
-281160 -5.22
-281417 -5.55
-281677 -5.54
-281941 -5.95
-282218 -6.83
-282508 -7.27
-282804 -7.3
-283102 -7.45
-283398 -6.99
-283686 -6.57
-283968 -6.4
-284248 -6.27
-284525 -6.1
-284802 -6.15
-285079 -5.96
-285351 -5.62
-285617 -5.28
-285879 -5.09
-286145 -5.68
-286418 -5.8
-286698 -6.34
-286986 -6.5
-287271 -6.06
-287549 -5.67
-287823 -5.56
-288100 -6
-288382 -6
-288660 -5.39
-288929 -5.15
-289193 -4.65
-289455 -4.93
-289721 -5.07
-289986 -4.62
-290242 -4.13
-290490 -3.52
-290732 -3.46
-290976 -3.67
-291232 -4.76
-291502 -5.22
-291779 -5.34
-292060 -5.6
-292348 -6.06
-292637 -5.56
-292919 -5.34
-293198 -5.13
-293474 -4.96
-293749 -4.94
-294020 -4.57
-294289 -4.53
-294562 -5.04
-294840 -4.92
-295116 -4.81
-295393 -4.9
-295669 -4.7
-295943 -4.57
-296215 -4.48
-296485 -4.2
-296749 -3.81
-297012 -4.04
-297275 -3.69
-297533 -3.45
-297788 -3.19
-298039 -3.08
-298293 -3.26
-298547 -3.13
-298799 -2.97
-299052 -3.17
-299305 -2.92
-299560 -3.32
-299813 -2.52
-300061 -2.76
-300320 -3.64
-300583 -3.19
-300834 -2.28
-301077 -2.04
-301316 -1.74
-301558 -2.34
-301810 -2.88
-302068 -3.03
-302333 -3.46
-302606 -3.88
-302886 -4.13
-303171 -4.32
-303463 -4.82
-303764 -5.14
-304073 -5.42
-304386 -5.54
-304698 -5.14
-305005 -5.09
-305309 -4.72
-305608 -4.58
-305908 -4.69
-306206 -4.41
-306500 -4.09
-306789 -3.95
-307077 -3.86
-307365 -3.83
-307651 -3.69
-307934 -3.39
-308215 -3.32
-308493 -3.06
-308766 -2.78
-309035 -2.54
-309302 -2.39
-309568 -2.33
-309832 -2.22
-310099 -2.45
-310367 -2.35
-310634 -2.29
-310899 -1.92
-311159 -1.79
-311418 -1.61
-311674 -1.34
-311928 -1.38
-312183 -1.36
-312438 -1.32
-312692 -1.1
-312943 -0.99
-313194 -0.97
-313443 -0.64
-313689 -0.48
-313934 -0.46
-314179 -0.51
-314424 -0.18
-314666 -0.18
-314910 -0.33
-315155 -0.2
-315401 -0.39
-315649 -0.42
-315897 -0.14
-316141 -0.03
-316385 0.02
-316628 0.2
-316872 0.01
-317118 0.02
-317364 0.16
-317608 0.24
-317853 0.15
-318102 -0.12
-318354 -0.18
-318607 -0.09
-318856 0.38
-319095 1.14
-319329 1.26
-319559 1.66
-319783 2.18
-320000 2.65
-320214 2.85
-320426 2.82
-320638 3.19
-320847 3.18
-321057 3.08
-321269 3.08
-321482 3.14
-321695 2.99
-321911 2.84
-322129 2.86
-322349 2.65
-322574 2.34
-322804 2
-323039 1.74
-323278 1.59
-323527 0.68
-323789 0.05
-324061 -0.25
-324342 -0.96
-324639 -1.73
-324952 -2.39
-325273 -2.41
-325597 -2.55
-325924 -2.64
-326258 -3.03
-326602 -3.41
-326955 -3.68
-327318 -4.21
-327694 -4.56
-328081 -4.9
-328476 -5.11
-328883 -5.67
-329300 -5.76
-329725 -6.06
-330164 -6.63
